frame_number,delta_time,packet_length,packet_direction,header_form,count_initial,count_0rtt,count_handshake,count_1rtt,count_retry,count_vn,count_ack,count_padding,count_connection_close,count_path_challenge,count_path_response,count_new_connection_id,count_retire_cid,count_ping,count_crypto,count_handshake_done,http3_stream_count,http3_fin_count,stream_length,stream_type_count,capture_id
14,9.714325374709895e-05,95,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,863
15,0.0011455563148242002,95,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,863
16,0.0002639904025236157,74,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,863
17,0.0003494141443642283,95,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,863
18,0.00024379617208570992,95,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,863
19,9.714325374709895e-05,75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,863
20,0.0016675238570249672,72,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,37,0,863
21,0.004857162687354947,250,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,863
22,0.00036442838066819177,75,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,863
1,1e-06,1250,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,864
2,0.00011648208154165521,1250,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,864
3,0.001164820815416552,1066,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,864
4,0.005758832842770581,1350,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,864
5,0.001164820815416552,600,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,864
6,0.000582410407708276,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,864
7,0.002329641630833104,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,864
8,0.002329641630833104,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,864
9,0.00011648208154165521,75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,864
10,0.011802051113309195,1250,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,864
11,0.735944547856775,1250,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,864
12,0.002329641630833104,100,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,864
13,0.00011648208154165521,161,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,119,0,864
14,0.00027003101381913974,199,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,164,0,864
15,0.00017962721414237044,148,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,113,0,864
16,0.0002667503199891025,74,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,864
17,0.00582410407708276,250,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,864
18,0.0003479654022021891,74,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,864
1,1e-06,1250,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,865
2,0.0009292347489619049,1250,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,865
3,0.0009140902062282591,1350,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,865
4,0.002673245391686008,1350,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,865
5,0.0009140902062282591,600,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,865
6,0.00045704510311412954,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,865
7,0.0018281804124565182,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,865
8,0.0018281804124565182,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,865
9,0.00021566381771380392,74,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,865
10,0.009140902062282592,1250,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,865
11,0.5559549608441088,1250,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,865
12,0.0018281804124565182,100,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,865
13,9.140902062282591e-05,87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,119,0,865
14,0.000866618605710101,181,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,146,0,865
15,9.140902062282591e-05,166,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,131,0,865
16,0.00019546103368162587,74,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,865
17,0.004570451031141296,250,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,865
18,0.00032052541672997344,75,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,865
1,1e-06,1250,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,866
2,0.0009467025766389462,1250,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,866
3,0.001162335054276847,874,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,866
4,0.007741471119773824,1350,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,866
5,0.001162335054276847,600,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,866
6,0.0005811675271384235,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,866
7,0.002324670108553694,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,866
8,0.002324670108553694,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,866
9,0.00039036858825180224,75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,866
10,0.021800932022310558,1250,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,866
11,0.7110957501588796,1250,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,866
12,0.002324670108553694,100,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,866
13,0.0001162335054276847,111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,119,0,866
14,0.0014579844860203794,312,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,277,0,866
15,0.005811675271384235,250,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,866
1,1e-06,1250,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,867
2,0.0007527348977217491,1250,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,867
3,0.0008423993091817053,1285,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,867
4,8.423993091817053e-05,1350,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,867
5,0.0008423993091817053,600,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,867
6,0.00042119965459085264,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,867
7,0.0016847986183634105,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,867
8,0.0016847986183634105,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,867
9,0.0003257717778289408,75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,867
10,0.008423993091817053,1250,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,867
11,0.5229968550465489,1250,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,867
12,0.0016847986183634105,100,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,867
13,0.0004209727835555629,121,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,119,0,867
14,8.423993091817053e-05,95,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,867
15,0.0008100982542549268,95,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,867
16,0.0001903911071426279,74,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,867
17,9.346153273370388e-05,95,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,867
18,8.423993091817053e-05,95,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,867
19,0.00022571136010049824,75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,867
20,0.0004158967968755097,72,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,37,0,867
21,0.004211996545908527,250,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,867
1,1e-06,1250,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,868
2,9.615925697904839e-05,1250,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,868
3,0.0009615925697904838,1350,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,868
4,0.001106770692232957,1350,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,868
5,0.0009615925697904838,600,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,868
6,0.0004807962848952419,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,868
7,0.0019231851395809677,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,868
8,0.0019231851395809677,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,868
9,0.00013016662054573554,75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,868
10,0.009683090156953542,1250,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,868
11,0.6423908187277163,1250,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,868
12,0.0019231851395809677,100,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,868
13,9.615925697904839e-05,107,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,119,0,868
14,9.615925697904839e-05,307,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,272,0,868
15,0.000916412160681115,40,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,868
16,0.00033821958513935717,75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,868
17,0.0048079628489524195,250,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,868
1,1e-06,1250,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,869
2,0.0008419281991019281,1250,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,869
3,0.0009556157668166099,763,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,869
4,0.0012145165654517847,1350,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,869
5,0.0009556157668166099,600,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,869
6,0.00047780788340830496,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,869
7,0.0019112315336332199,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,869
8,0.0019112315336332199,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,869
9,0.00037729043577350286,75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,869
10,0.00975391068296096,1250,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,869
11,0.6527517251800506,1250,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,869
12,0.0019112315336332199,100,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,869
13,0.00018652179482680017,134,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,119,0,869
14,0.0008261365637293487,312,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,277,0,869
15,0.00477807883408305,250,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,869
1,1e-06,1250,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86
2,8.06401130910832e-05,1250,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,86
3,0.000806401130910832,718,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86
4,8.06401130910832e-05,1350,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,86
5,0.000806401130910832,600,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,86
6,0.000403200565455416,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86
7,0.001612802261821664,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,86
8,0.001612802261821664,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,86
9,0.00011302952104889205,74,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86
10,0.00806401130910832,1250,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,86
11,0.4902655801350168,1250,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86
12,0.001612802261821664,100,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,86
13,0.0002813368938437791,112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,119,0,86
14,8.06401130910832e-05,312,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,277,0,86
15,0.00403200565455416,250,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,86
1,1e-06,1250,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,870
2,0.0003524022133059169,1250,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,870
3,0.001154647994420091,947,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,870
4,0.0001154647994420091,1350,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,870
5,0.001154647994420091,600,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,870
6,0.0005773239972100455,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,870
7,0.002309295988840182,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,870
8,0.002309295988840182,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,870
9,0.00040195982621766565,75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,870
10,0.012208264972817367,1250,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,870
11,0.6741840692364699,1250,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,870
12,0.002309295988840182,100,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,870
13,0.0002363244121016474,119,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,119,0,870
14,0.0013632194194074599,153,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,118,0,870
15,0.0009593359306982437,153,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,118,0,870
16,0.0008113295959365502,76,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,41,0,870
17,0.0002542619314635644,74,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,870
18,0.005773239972100454,250,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,870
1,1e-06,1250,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,871
2,0.0001128125623475148,1250,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,871
3,0.001128125623475148,1036,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,871
4,0.0001128125623475148,1350,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,871
5,0.001128125623475148,600,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,871
6,0.000564062811737574,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,871
7,0.002256251246950296,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,871
8,0.002256251246950296,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,871
9,0.0001128125623475148,75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,871
10,0.014843701579176537,1250,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,871
11,0.9058778524075266,1250,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,871
12,0.002256251246950296,100,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,871
13,0.0001128125623475148,103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,119,0,871
14,0.0009966361698105677,95,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,871
15,0.0001128125623475148,95,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,871
16,0.0001128125623475148,75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,871
17,0.0002827716334521968,95,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,871
18,0.0002898419706296051,95,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,871
19,0.00014436202110621466,75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,871
20,0.0001128125623475148,72,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,37,0,871
21,0.00564062811737574,250,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,871
1,1e-06,1250,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,872
2,0.0015967589078846197,1250,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,872
3,0.0009957128871035817,1350,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,872
4,0.0051616227287463205,1350,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,872
5,0.0009957128871035817,600,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,872
6,0.0004978564435517909,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,872
7,0.0019914257742071634,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,872
8,0.0019914257742071634,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,872
9,9.957128871035816e-05,74,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,872
10,0.009957128871035817,1250,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,872
11,0.47004497443797383,1250,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,872
12,0.0019914257742071634,100,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,872
13,9.957128871035816e-05,78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,119,0,872
14,9.957128871035816e-05,312,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,277,0,872
15,0.004978564435517909,250,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,872
1,1e-06,1250,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,873
2,9.096271556886325e-05,1250,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,873
3,0.0009096271556886325,663,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,873
4,0.0008662025169315813,1350,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,873
5,0.0009096271556886325,600,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,873
6,0.00045481357784431627,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,873
7,0.001819254311377265,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,873
8,0.001819254311377265,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,873
9,0.0003166021760726194,75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,873
10,0.009096271556886325,1250,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,873
11,0.3992613777214938,1250,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,873
12,0.001819254311377265,100,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,873
13,9.096271556886325e-05,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,119,0,873
14,0.0008227551159116642,312,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,277,0,873
15,0.004548135778443162,250,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,873
16,0.00025859270434595936,74,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,873
1,1e-06,1250,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,874
2,0.0028184514308435362,1250,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,874
3,0.001109083000998429,832,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,874
4,0.00271408727610277,1350,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,874
5,0.001109083000998429,600,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,874
6,0.0005545415004992145,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,874
7,0.002218166001996858,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,874
8,0.002218166001996858,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,874
9,0.0001109083000998429,74,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,874
10,0.013130337118525025,1250,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,874
11,0.8030617413597653,1250,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,874
12,0.002218166001996858,100,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,874
13,0.0005698208029850994,133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,119,0,874
14,0.00034420854507208944,293,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,258,0,874
15,0.0010190653741505447,54,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,0,874
16,0.00012807960596651266,75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,874
17,0.0055454150049921444,250,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,874
18,0.00025383463997246595,74,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,874
1,1e-06,1250,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,875
2,0.0002152771419500931,1250,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,875
3,0.0008430697561476465,1058,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,875
4,0.0013851773446430518,1350,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,875
5,0.0008430697561476465,600,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,875
6,0.0004215348780738232,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,875
7,0.001686139512295293,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,875
8,0.001686139512295293,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,875
9,0.00010631387015127903,74,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,875
10,0.008506668841820848,1250,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,875
11,0.6482362660351181,1250,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,875
12,0.001686139512295293,100,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,875
13,8.430697561476465e-05,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,119,0,875
14,0.000619246699030446,312,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,277,0,875
15,0.004215348780738233,250,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,875
